IncidentID,time:timestamp,concept:name,case_start,case_end,late,prefix_len,elapsed_h,remaining_h,time_since_prev_h,hour,dow,dow_sin,dow_cos,n_distinct_acts_so_far,gap_max_so_far,pace_ratio,events_per_hour,activity_diversity,gap_cv,gap_prev2,wartezeit_h
Case 318,2012-05-31 07:51:47,Resolve ticket,2012-05-28 14:36:21,2012-06-28 14:40:27,0,3,65.25722222222223,678.8111111111111,20.83138888888889,7,3,0.43388373911755823,-0.900968867902419,3,44.42583333333334,0.9572189555553664,0.04590158360463436,1.0,1.0213590930707055,44.42583333333334,20.83138888888889
Case 3180,2012-08-09 13:16:10,Take in charge ticket,2012-08-08 10:54:15,2012-09-09 11:01:22,0,2,26.365277777777777,741.7533333333333,26.365277777777777,13,3,0.43388373911755823,-0.900968867902419,2,26.365277777777777,1.998484003074105,0.07557071634741537,1.0,1.4131415906665368,0.0,26.365277777777777
Case 3181,2011-11-02 14:19:22,Resolve ticket,2011-10-21 09:49:51,2011-11-23 10:50:19,0,3,292.49194444444447,500.5158333333333,147.81972222222223,14,2,0.9749279121818236,-0.22252093395631434,3,147.81972222222223,1.515985980159133,0.010253187269718633,1.0,0.8660869857564137,144.67222222222222,147.81972222222223
Case 3182,2012-08-20 13:39:06,Wait,2012-08-03 10:59:34,2012-09-05 12:15:02,0,3,410.6588888888889,382.5988888888889,0.8466666666666667,13,0,0.0,1.0,3,409.8122222222222,0.006184730263513879,0.007303554667106683,1.0,1.726570920489781,409.8122222222222,0.8466666666666667
Case 3183,2011-01-26 11:43:35,Resolve ticket,2011-01-03 11:32:21,2011-02-10 11:43:49,0,4,552.1872222222222,360.00388888888887,50.52444444444444,11,2,0.9749279121818236,-0.22252093395631434,4,408.0838888888889,0.36596851738766956,0.00724260826441958,1.0,1.3330898076727369,93.57888888888888,50.52444444444444
Case 3184,2013-02-13 15:51:02,Take in charge ticket,2013-01-28 15:38:53,2013-03-01 09:37:53,0,2,384.2025,377.7808333333333,384.2025,15,2,0.9749279121818236,-0.22252093395631434,2,384.2025,1.999895893655369,0.0052042336440694505,1.0,1.4141399480708419,0.0,384.2025
Case 3186,2013-06-12 11:00:50,Resolve ticket,2013-05-23 14:14:26,2013-06-27 11:01:14,0,4,476.7733333333333,360.00666666666666,28.058611111111112,11,2,0.9749279121818236,-0.22252093395631434,4,425.7625,0.2353844504721158,0.008387971648655828,1.0,1.717598038818255,22.952222222222222,28.058611111111112
Case 3187,2010-03-19 11:10:11,Resolve ticket,2010-03-16 07:57:21,2010-04-30 16:00:29,1,5,75.21388888888889,1012.8383333333334,0.003611111111111111,11,4,-0.433883739117558,-0.9009688679024191,3,69.48555555555555,0.00023989665990035064,0.06638881717257404,0.6,2.0285369381296965,0.001388888888888889,0.003611111111111111
Case 3188,2012-09-14 07:52:56,Resolve ticket,2012-08-29 07:29:10,2012-09-29 07:53:12,0,3,384.3961111111111,360.00444444444446,384.3875,7,4,-0.433883739117558,-0.9009688679024191,3,384.3875,2.9996986850529,0.007802419617016788,1.0,1.7318574447360437,0.008611111111111111,384.3875
Case 3189,2012-07-25 09:34:12,Resolve ticket,2012-07-20 10:17:11,2012-09-02 10:20:27,1,3,119.28361111111111,936.7708333333334,119.28027777777778,9,2,0.9749279121818236,-0.22252093395631434,3,119.28027777777778,2.9991618726558626,0.025129077367310328,1.0,1.7315427203758407,0.0033333333333333335,119.28027777777778
Case 319,2011-01-18 15:40:19,Wait,2010-12-28 16:23:40,2011-02-05 14:37:10,0,3,503.2775,430.9475,0.11472222222222223,15,1,0.7818314824680298,0.6234898018587336,3,503.16277777777776,0.0006838099306421357,0.00595974194317386,1.0,1.731355404441879,503.16277777777776,0.11472222222222223
Case 3191,2011-07-28 13:20:02,Take in charge ticket,2011-07-19 09:29:16,2011-09-15 12:53:57,3,3,219.8461111111111,1175.5652777777777,197.5611111111111,13,3,0.43388373911755823,-0.900968867902419,2,197.5611111111111,2.6955330906040524,0.013639704675135072,0.6666666666666666,1.4763414656383473,22.285,197.5611111111111
Case 3192,2013-08-01 12:09:16,Resolve ticket,2013-06-19 09:24:09,2013-08-16 12:09:30,3,4,1034.7519444444445,360.00388888888887,817.1111111111111,12,3,0.43388373911755823,-0.900968867902419,4,817.1111111111111,3.158552269363863,0.0038652872243936133,1.0,1.4926929433758866,217.61944444444444,817.1111111111111
Case 3193,2010-10-19 09:23:21,Take in charge ticket,2010-10-18 13:40:40,2010-11-20 14:51:15,0,2,19.711388888888887,773.465,19.711388888888887,9,1,0.7818314824680298,0.6234898018587336,2,19.711388888888887,1.9979727732180819,0.10095203376284685,1.0,1.4127800965685977,0.0,19.711388888888887
Case 3195,2011-04-26 09:20:46,Resolve ticket,2011-04-20 09:57:44,2011-05-21 10:00:29,0,3,143.3838888888889,600.6619444444444,143.3725,9,1,0.7818314824680298,0.6234898018587336,3,143.3725,2.99913420751903,0.020908270769850273,1.0,1.7314821727000922,0.01138888888888889,143.3725
Case 3196,2010-05-13 14:23:40,Wait,2010-05-12 10:21:25,2010-07-01 08:49:30,2,4,28.0375,1170.4305555555557,0.009722222222222222,14,3,0.43388373911755823,-0.900968867902419,4,28.005277777777778,0.0013850552538113752,0.14215904042647712,1.0,1.9940908629368495,28.005277777777778,0.009722222222222222
Case 3197,2011-01-27 07:59:59,Take in charge ticket,2011-01-25 16:28:06,2011-02-25 16:30:32,0,3,39.53138888888889,704.5091666666667,0.0033333333333333335,7,3,0.43388373911755823,-0.900968867902419,2,39.528055555555554,0.0002527717120368486,0.07569757417310913,0.6666666666666666,1.7305184651162058,39.528055555555554,0.0033333333333333335
Case 3198,2011-12-13 09:12:00,Take in charge ticket,2011-12-12 16:57:36,2012-01-27 15:50:16,1,2,16.24,1086.6377777777777,16.24,9,1,0.7818314824680298,0.6234898018587336,2,16.24,1.997539975399754,0.12239902080783353,1.0,1.4124740622963754,0.0,16.24
Case 3199,2012-05-18 15:26:24,Take in charge ticket,2012-05-17 12:05:37,2012-06-30 07:47:16,1,2,27.34638888888889,1024.3477777777778,27.34638888888889,15,4,-0.433883739117558,-0.9009688679024191,2,27.34638888888889,1.9985383530080492,0.07286933112026475,1.0,1.4131800218733859,0.0,27.34638888888889
Case 32,2011-04-28 08:18:08,Resolve ticket,2011-04-27 07:38:44,2011-06-04 07:40:30,0,3,24.656666666666666,887.3727777777777,19.531944444444445,8,3,0.43388373911755823,-0.900968867902419,3,19.531944444444445,2.3735822306238186,0.12117948027467348,1.0,1.2306552360528222,5.124722222222222,19.531944444444445
Case 320,2011-01-20 10:48:38,Resolve ticket,2010-12-27 16:12:53,2011-02-04 10:49:01,0,3,570.5958333333333,360.00638888888886,569.9586111111112,10,3,0.43388373911755823,-0.900968867902419,3,569.9586111111112,2.9964921555426716,0.005256740674761074,1.0,1.729059266825751,0.6372222222222222,569.9586111111112
Case 3200,2010-12-30 11:10:00,Resolve ticket,2010-12-28 15:53:17,2011-02-04 16:00:31,0,4,43.27861111111111,868.8419444444445,43.1275,11,3,0.43388373911755823,-0.900968867902419,3,43.1275,3.9823529788966763,0.09221134327593604,0.75,1.9888612014227924,0.002777777777777778,43.1275
Case 3201,2011-11-22 11:29:33,Take in charge ticket,2011-11-17 16:12:04,2011-12-27 14:50:49,1,2,115.29138888888889,843.3544444444444,115.29138888888889,11,1,0.7818314824680298,0.6234898018587336,2,115.29138888888889,1.9996531131886848,0.01733231586219846,1.0,1.4139682763565098,0.0,115.29138888888889
Case 3202,2011-09-15 10:46:41,Take in charge ticket,2011-09-14 09:00:15,2011-10-15 09:10:30,0,2,25.773888888888887,718.3969444444444,25.773888888888887,10,3,0.43388373911755823,-0.900968867902419,2,25.773888888888887,1.9984492450838915,0.07729800528203036,1.0,1.4131170130559565,0.0,25.773888888888887
Case 3203,2010-03-24 11:08:19,Take in charge ticket,2010-03-17 13:26:12,2010-04-25 09:21:42,0,2,165.70194444444445,766.2230555555556,165.70194444444445,11,2,0.9749279121818236,-0.22252093395631434,2,165.70194444444445,1.9997586318448404,0.012062584710338808,1.0,1.4140428893138193,0.0,165.70194444444445
Case 3204,2012-02-03 16:58:01,Take in charge ticket,2012-02-02 15:35:29,2012-03-06 15:40:26,0,2,25.375555555555554,766.7069444444444,25.375555555555554,16,4,-0.433883739117558,-0.9009688679024191,2,25.375555555555554,1.9984249212460623,0.07850662944870901,1.0,1.4130998135052828,0.0,25.375555555555554
Case 3205,2012-02-08 08:58:10,Take in charge ticket,2012-02-07 13:31:23,2012-03-09 13:40:17,0,2,19.44638888888889,724.7019444444444,19.44638888888889,8,2,0.9749279121818236,-0.22252093395631434,2,19.44638888888889,1.9979451761583356,0.10232069009620985,1.0,1.4127605825005103,0.0,19.44638888888889
Case 3206,2012-01-12 15:24:44,Resolve ticket,2012-01-09 09:59:35,2012-02-09 10:00:25,0,3,77.41916666666667,666.5947222222222,77.41444444444444,15,3,0.43388373911755823,-0.900968867902419,3,77.41444444444444,2.9986550317950478,0.038700106425292674,1.0,1.7312214890221347,0.004722222222222222,77.41444444444444
Case 3208,2011-11-10 11:03:53,Resolve ticket,2011-11-09 08:29:37,2011-12-25 08:31:49,1,3,26.57111111111111,1077.4655555555555,26.566388888888888,11,3,0.43388373911755823,-0.900968867902419,3,26.566388888888888,2.996084123470198,0.11248125312447925,1.0,1.7296362590962524,0.004722222222222222,26.566388888888888
Case 321,2010-07-02 12:39:50,Resolve ticket,2010-07-01 09:53:02,2010-08-14 10:00:29,1,6,26.78,1029.3441666666668,0.41194444444444445,12,4,-0.433883739117558,-0.9009688679024191,4,19.334722222222222,0.0920889220069548,0.2232142857142857,0.6666666666666666,1.6699357511548154,19.334722222222222,0.41194444444444445
Case 3211,2011-12-12 09:40:47,Take in charge ticket,2011-11-17 08:37:15,2012-01-14 09:29:19,3,2,601.0588888888889,791.8088888888889,601.0588888888889,9,0,0.0,1.0,2,601.0588888888889,1.9999334529947077,0.0033269074731583255,1.0,1.4141665065343854,0.0,601.0588888888889
Case 3212,2013-07-25 07:46:38,Take in charge ticket,2013-07-11 08:17:03,2013-08-13 13:05:41,0,2,335.49305555555554,461.3175,335.49305555555554,7,3,0.43388373911755823,-0.900968867902419,2,335.49305555555554,1.9998807796020523,0.005959598885886097,1.0,1.4141292608212506,0.0,335.49305555555554
Case 3213,2010-12-09 09:46:33,Take in charge ticket,2010-11-18 16:20:30,2010-12-29 09:45:10,1,2,497.43416666666667,479.9769444444444,497.43416666666667,9,3,0.43388373911755823,-0.900968867902419,2,497.43416666666667,1.999919590582047,0.004019824434167838,1.0,1.4141567043283891,0.0,497.43416666666667
Case 3214,2012-09-21 07:17:58,Create SW anomaly,2012-09-05 15:05:25,2012-10-27 10:23:42,2,3,376.20916666666665,867.0955555555555,213.595,7,4,-0.433883739117558,-0.9009688679024191,3,213.595,1.703132094611805,0.007972168274756351,1.0,0.8894895464806986,162.61416666666668,213.595
Case 3215,2012-07-27 08:39:28,Take in charge ticket,2012-07-17 15:38:54,2012-09-06 08:46:43,2,2,233.00944444444445,984.1208333333333,233.00944444444445,8,4,-0.433883739117558,-0.9009688679024191,2,233.00944444444445,1.9998283478721095,0.008579660960397716,1.0,1.4140921859894586,0.0,233.00944444444445
Case 3216,2011-05-05 08:17:28,Resolve ticket,2011-05-03 15:04:13,2011-06-09 15:10:48,0,3,41.22083333333333,846.8888888888889,41.21111111111111,8,3,0.43388373911755823,-0.900968867902419,3,41.21111111111111,2.997111169471324,0.07260260159322376,1.0,1.7301788669956857,0.009722222222222222,41.21111111111111
Case 3217,2011-01-21 14:31:33,Take in charge ticket,2010-12-27 13:42:51,2011-02-10 09:06:28,1,3,600.8116666666666,474.58194444444445,0.0019444444444444444,14,4,-0.433883739117558,-0.9009688679024191,2,600.8097222222223,9.708603209386831e-06,0.004992414303821693,0.6666666666666666,1.7319559184522297,600.8097222222223,0.0019444444444444444
Case 3219,2011-03-18 09:23:02,Resolve ticket,2011-03-03 11:22:28,2011-04-05 10:30:38,0,3,358.00944444444445,433.12666666666667,357.99833333333333,9,4,-0.433883739117558,-0.9009688679024191,3,357.99833333333333,2.9996555314358595,0.008377327229261072,1.0,1.731825053633246,0.011111111111111112,357.99833333333333
Case 322,2010-11-26 10:27:40,Wait,2010-11-25 11:50:31,2010-12-28 15:44:23,0,3,22.61916666666667,773.2786111111111,22.615,10,4,-0.433883739117558,-0.9009688679024191,3,22.615,2.9954744471834873,0.1320470967978579,1.0,1.7292786815993488,0.004166666666666667,22.615
Case 3220,2011-08-03 07:13:42,Take in charge ticket,2011-07-28 10:03:27,2011-09-24 09:28:45,3,2,141.17083333333332,1250.2508333333333,141.17083333333332,7,2,0.9749279121818236,-0.22252093395631434,2,141.17083333333332,1.9997166954889658,0.014157203952219439,1.0,1.414013235832202,0.0,141.17083333333332
Case 3221,2012-06-14 09:45:16,Take in charge ticket,2012-06-13 07:21:13,2012-07-14 07:30:29,0,2,26.400833333333335,717.7536111111111,26.400833333333335,9,3,0.43388373911755823,-0.900968867902419,2,26.400833333333335,1.99848604321085,0.07546932486399797,1.0,1.4131430332610637,0.0,26.400833333333335
Case 3222,2013-07-03 17:03:34,Take in charge ticket,2013-06-04 09:16:04,2013-07-19 09:38:09,1,2,703.7916666666666,376.5763888888889,703.7916666666666,17,2,0.9749279121818236,-0.22252093395631434,2,703.7916666666666,1.9999431666141747,0.00284134632460014,1.0,1.4141733751005803,0.0,703.7916666666666
Case 3223,2011-11-18 16:32:10,Create SW anomaly,2011-11-04 11:04:10,2011-12-29 11:31:54,3,3,341.46666666666664,978.9955555555556,197.3125,16,4,-0.433883739117558,-0.9009688679024191,3,197.3125,1.733362453513455,0.008783058456133502,1.0,0.8968766842024495,144.15416666666667,197.3125
Case 3225,2012-02-27 13:20:58,Resolve ticket,2012-02-09 16:30:42,2012-03-13 16:40:23,0,3,428.8377777777778,363.3236111111111,428.8355555555556,13,0,0.0,1.0,3,428.8355555555556,2.99977460030416,0.006994021406886261,1.0,1.731916185612109,0.0022222222222222222,428.8355555555556
Case 3226,2013-05-22 09:48:53,Resolve ticket,2013-05-06 15:48:44,2013-06-06 09:49:11,0,2,378.0025,360.005,378.0025,9,2,0.9749279121818236,-0.22252093395631434,2,378.0025,1.999894186192621,0.005289570949676344,1.0,1.4141387407123542,0.0,378.0025
Case 3227,2011-04-20 16:25:23,Resolve ticket,2011-04-19 09:38:12,2011-06-02 09:41:50,1,3,30.78638888888889,1025.2741666666666,0.5119444444444444,16,2,0.9749279121818236,-0.22252093395631434,3,30.274444444444445,0.049838199370825405,0.0971301634125064,1.0,1.687387506480439,30.274444444444445,0.5119444444444444
Case 3228,2010-09-08 15:46:40,Take in charge ticket,2010-08-13 13:22:07,2010-09-24 07:43:13,1,3,626.4091666666667,375.9425,528.1863888888889,15,2,0.9749279121818236,-0.22252093395631434,2,528.1863888888889,2.5294701400907513,0.004788437519536159,0.6666666666666666,1.3453196069181592,98.22277777777778,528.1863888888889
Case 3229,2013-03-11 09:49:17,Resolve ticket,2013-02-21 15:32:40,2013-03-26 09:49:29,0,3,426.27694444444444,360.00333333333333,1.6230555555555555,9,0,0.0,1.0,3,424.6538888888889,0.011421739031279627,0.007036027719343278,1.0,1.7220468734064092,424.6538888888889,1.6230555555555555
Case 323,2013-12-11 13:20:26,Wait,2013-11-26 13:37:33,2014-01-03 09:58:58,0,3,359.71472222222224,548.6422222222222,0.009722222222222222,13,2,0.9749279121818236,-0.22252093395631434,3,359.705,8.10760099175264e-05,0.008337624379213685,1.0,1.7318361541686906,359.705,0.009722222222222222
Case 3230,2010-05-27 08:39:20,Resolve ticket,2010-05-26 09:06:03,2010-07-10 09:10:33,1,3,23.55472222222222,1056.5202777777777,22.96388888888889,8,3,0.43388373911755823,-0.900968867902419,3,22.96388888888889,2.921029385784112,0.1268245710863464,1.0,1.6651858889511384,0.5908333333333333,22.96388888888889
Case 3231,2013-02-04 13:51:21,Resolve ticket,2013-01-08 11:55:22,2013-02-19 13:51:36,1,3,649.9330555555556,360.00416666666666,649.9277777777778,13,0,0.0,1.0,3,649.9277777777778,2.9998371702323254,0.004615149913316374,1.0,1.7319497655716107,0.005277777777777778,649.9277777777778
Case 3232,2010-11-24 10:39:54,Take in charge ticket,2010-11-23 09:57:22,2011-01-06 10:00:20,1,2,24.70888888888889,1031.3405555555555,24.70888888888889,10,2,0.9749279121818236,-0.22252093395631434,2,24.70888888888889,1.9983824586628325,0.08061626657112146,1.0,1.4130697879247345,0.0,24.70888888888889
Case 3233,2013-10-08 12:49:41,Resolve ticket,2013-09-16 15:52:13,2013-10-23 12:49:59,0,3,524.9577777777778,360.005,524.93,12,1,0.7818314824680298,0.6234898018587336,3,524.93,2.999669833583427,0.005713656909715756,1.0,1.731814365201333,0.027777777777777776,524.93
Case 3238,2010-02-16 11:50:53,Take in charge ticket,2010-02-10 08:42:57,2010-03-31 07:51:20,2,2,147.13222222222223,1028.0075,147.13222222222223,11,1,0.7818314824680298,0.6234898018587336,2,147.13222222222223,1.9997281726405762,0.01358398297474134,1.0,1.4140213514039344,0.0,147.13222222222223
Case 3239,2013-07-29 08:26:17,Resolve ticket,2013-06-21 10:10:09,2013-08-13 08:26:31,2,2,910.2688888888889,360.00388888888887,910.2688888888889,8,0,0.0,1.0,2,910.2688888888889,1.9999560579059152,0.0021969116304501714,1.0,1.4141824906203881,0.0,910.2688888888889
Case 324,2012-09-24 10:34:43,Resolve ticket,2012-09-06 08:45:04,2012-10-09 10:35:04,0,2,433.8275,360.0058333333333,433.8275,10,0,0.0,1.0,2,433.8275,1.999907801704516,0.004609064878349493,1.0,1.4141483683331444,0.0,433.8275
Case 3240,2012-08-14 13:17:21,Take in charge ticket,2012-08-13 15:07:18,2012-09-15 08:23:09,0,2,22.1675,763.0966666666667,22.1675,13,1,0.7818314824680298,0.6234898018587336,2,22.1675,1.9981971830985916,0.0898169978668463,1.0,1.4129387783168714,0.0,22.1675
Case 3241,2011-12-29 16:13:51,Resolve ticket,2011-12-27 11:51:00,2012-01-27 12:00:24,0,3,52.380833333333335,691.7758333333334,52.378055555555555,16,3,0.43388373911755823,-0.900968867902419,3,52.378055555555555,2.998123797560936,0.05716372643981136,1.0,1.7309216840052535,0.002777777777777778,52.378055555555555
Case 3243,2012-07-04 15:06:53,Resolve ticket,2012-07-03 10:42:15,2012-09-01 08:13:01,3,3,28.410555555555554,1409.1022222222223,6.869722222222222,15,2,0.9749279121818236,-0.22252093395631434,3,21.54083333333333,0.7246400875119645,0.10522418597400574,1.0,1.1606681100344982,21.54083333333333,6.869722222222222
Case 3244,2010-05-04 13:50:07,Take in charge ticket,2010-04-22 13:32:29,2010-06-03 14:42:19,1,3,288.2938888888889,720.87,288.28222222222223,13,1,0.7818314824680298,0.6234898018587336,3,288.28222222222223,2.9995664597877,0.010402439564715696,1.0,1.7317654614360853,0.011666666666666667,288.28222222222223
Case 3245,2012-06-22 15:19:55,Resolve ticket,2012-06-15 10:51:04,2012-07-29 11:00:42,1,3,172.48083333333332,883.6797222222223,102.25944444444444,15,4,-0.433883739117558,-0.9009688679024191,3,102.25944444444444,1.7783134392526072,0.017383158616493723,1.0,0.9095838641403007,70.2213888888889,102.25944444444444
Case 3246,2011-08-18 07:29:02,Take in charge ticket,2011-08-12 14:55:50,2011-09-14 15:00:27,0,2,136.55333333333334,655.5236111111111,136.55333333333334,7,3,0.43388373911755823,-0.900968867902419,2,136.55333333333334,1.99970711705555,0.014635574202361206,1.0,1.4140064628569806,0.0,136.55333333333334
Case 3248,2010-08-23 08:33:19,Resolve ticket,2010-08-10 09:41:51,2010-09-23 09:50:27,1,4,310.85777777777776,745.2855555555556,0.8627777777777778,8,0,0.0,1.0,3,309.9322222222222,0.011100468892955169,0.012863482716481694,0.75,1.9918103136079213,0.06277777777777778,0.8627777777777778
Case 3249,2012-09-13 12:53:30,Resolve ticket,2012-08-10 09:34:02,2012-09-28 12:53:51,2,6,819.3244444444445,360.0058333333333,173.6475,12,3,0.43388373911755823,-0.900968867902419,4,406.85805555555555,1.2715459843839416,0.007322212609934886,0.6666666666666666,1.1202524167478332,406.85805555555555,173.6475
Case 325,2011-02-15 16:52:51,Take in charge ticket,2011-02-01 14:02:03,2011-03-08 14:06:41,0,3,338.8466666666667,501.23055555555555,0.0019444444444444444,16,1,0.7818314824680298,0.6234898018587336,2,338.84472222222223,1.721373557734869e-05,0.008850950001966876,0.6666666666666666,1.7318825654399754,338.84472222222223,0.0019444444444444444
Case 3250,2011-03-02 11:05:05,Wait,2011-02-17 16:48:02,2011-04-02 14:15:32,1,3,306.2841666666667,747.1741666666667,306.2708333333333,11,2,0.9749279121818236,-0.22252093395631434,3,306.2708333333333,2.9995755991261692,0.00979162870143964,1.0,1.731768084231941,0.013333333333333334,306.2708333333333
Case 3251,2013-10-23 15:43:38,Resolve ticket,2013-09-20 11:16:38,2013-11-07 16:43:47,2,4,796.45,361.0025,796.4355555555555,15,2,0.9749279121818236,-0.22252093395631434,4,796.4355555555555,3.9997265781393647,0.0050216558910300664,1.0,1.9998511990656895,0.008333333333333333,796.4355555555555
Case 3252,2011-02-10 14:56:54,Take in charge ticket,2011-02-04 09:27:56,2011-04-01 09:10:35,3,4,149.48277777777778,1194.2280555555556,24.741944444444446,14,3,0.43388373911755823,-0.900968867902419,3,122.015,0.6618909790778812,0.026741046392001457,0.75,1.5384000041871708,2.7258333333333336,24.741944444444446
Case 3253,2013-01-31 13:42:02,Take in charge ticket,2013-01-07 14:32:01,2013-02-16 10:53:03,1,2,575.1669444444444,381.18361111111113,575.1669444444444,13,3,0.43388373911755823,-0.900968867902419,2,575.1669444444444,1.999930457392355,0.003476646832074578,1.0,1.414164388323648,0.0,575.1669444444444
Case 3255,2012-02-03 11:50:17,Take in charge ticket,2012-01-19 13:34:53,2012-03-10 16:08:05,2,2,358.25666666666666,868.2966666666666,358.25666666666666,11,4,-0.433883739117558,-0.9009688679024191,2,358.25666666666666,1.999888354437446,0.005581031932804376,1.0,1.4141346170387237,0.0,358.25666666666666
Case 3256,2010-06-21 08:48:30,Resolve ticket,2010-06-04 16:01:28,2010-07-07 16:00:26,0,6,400.7838888888889,391.1988888888889,0.005,8,0,0.0,1.0,4,311.24361111111114,7.484210395013852e-05,0.014966927248261134,0.6666666666666666,1.8325852526254804,311.24361111111114,0.005
Case 3257,2011-09-16 13:48:46,Wait,2011-09-14 10:39:08,2011-11-05 11:20:37,2,3,51.160555555555554,1197.5308333333332,2.8930555555555557,13,4,-0.433883739117558,-0.9009688679024191,3,48.2675,0.16954624876550578,0.058524531532800836,1.0,1.5864709346234176,48.2675,2.8930555555555557
Case 3259,2012-03-05 09:45:26,Resolve ticket,2012-02-29 10:44:38,2012-03-31 09:50:56,0,3,119.01333333333334,624.0916666666667,119.01083333333334,9,0,0.0,1.0,3,119.01083333333334,2.999180970514939,0.025186097274304584,1.0,1.7315597537735248,0.0025,119.01083333333334
Case 326,2013-03-25 08:12:43,Take in charge ticket,2013-03-08 17:04:38,2013-04-23 13:53:19,1,2,399.1347222222222,701.6766666666666,399.1347222222222,8,0,0.0,1.0,2,399.1347222222222,1.999899788233051,0.005009584308868704,1.0,1.4141427019531305,0.0,399.1347222222222
Case 3260,2012-08-09 08:57:31,Take in charge ticket,2012-08-08 15:21:59,2012-09-08 10:30:31,0,2,17.592222222222222,721.55,17.592222222222222,8,3,0.43388373911755823,-0.900968867902419,2,17.592222222222222,1.997728849914832,0.11304402436726746,1.0,1.4126076167467803,0.0,17.592222222222222
Case 3261,2010-03-30 08:53:46,Take in charge ticket,2010-03-29 10:13:31,2010-05-27 10:20:52,3,2,22.670833333333334,1393.4516666666666,22.670833333333334,8,1,0.7818314824680298,0.6234898018587336,2,22.670833333333334,1.9982371736016746,0.08783165599268068,1.0,1.4129670558727847,0.0,22.670833333333334
Case 3262,2013-03-11 10:56:47,Resolve ticket,2013-02-19 09:50:36,2013-03-26 10:57:00,0,3,481.10305555555556,360.0036111111111,450.03277777777777,10,0,0.0,1.0,3,450.03277777777777,2.8060810159351854,0.006234374377644919,1.0,1.5671625365957622,31.07027777777778,450.03277777777777
Case 3263,2012-05-30 10:50:39,Resolve ticket,2012-05-22 07:23:27,2012-07-07 07:30:26,1,3,195.45333333333335,908.6630555555555,171.49166666666667,10,2,0.9749279121818236,-0.22252093395631434,3,171.49166666666667,2.631810043481967,0.015341083421402515,1.0,1.4252315351632134,23.961666666666666,171.49166666666667
Case 3264,2012-04-24 07:43:17,Wait,2012-04-12 08:17:09,2012-05-24 07:19:49,1,3,287.43555555555554,719.6088888888889,287.2294444444444,7,1,0.7818314824680298,0.6234898018587336,3,287.2294444444444,2.997535936672606,0.010433492283079967,1.0,1.73000757912653,0.2061111111111111,287.2294444444444
Case 3265,2011-11-28 10:00:14,Resolve ticket,2011-11-24 11:51:47,2011-12-27 12:00:16,0,3,94.14083333333333,698.0005555555556,92.04055555555556,10,0,0.0,1.0,3,92.04055555555556,2.93213574620592,0.03183333480709884,1.0,1.6738888706854926,2.100277777777778,92.04055555555556
Case 3267,2011-10-13 10:47:30,Take in charge ticket,2011-10-12 14:17:32,2011-11-12 15:21:16,0,2,20.499444444444446,724.5627777777778,20.499444444444446,10,3,0.43388373911755823,-0.900968867902419,2,20.499444444444446,1.998050629484229,0.09708999703336119,1.0,1.4128351492623483,0.0,20.499444444444446
Case 327,2010-04-29 14:33:23,Resolve ticket,2010-04-12 09:39:32,2010-05-14 14:33:43,0,3,412.8975,360.00555555555553,0.0016666666666666668,14,3,0.43388373911755823,-0.900968867902419,3,412.8958333333333,1.2108663143045694e-05,0.007263966488901264,1.0,1.7319144842509189,412.8958333333333,0.0016666666666666668
Case 3270,2011-03-21 11:23:53,Take in charge ticket,2011-03-18 08:38:46,2011-04-23 09:20:21,0,4,74.75194444444445,789.9411111111111,73.73027777777777,11,0,0.0,1.0,3,73.73027777777777,3.9432202665913962,0.05343882553336773,0.75,1.9625939365258513,0.19555555555555557,73.73027777777777
Case 3271,2011-10-27 13:22:19,Take in charge ticket,2011-10-24 12:15:33,2011-12-20 16:34:18,3,2,73.11277777777778,1299.1997222222221,73.11277777777778,13,3,0.43388373911755823,-0.900968867902419,2,73.11277777777778,1.9994530496281497,0.027317635810385255,1.0,1.4138268100561873,0.0,73.11277777777778
Case 3272,2012-05-11 15:41:37,Resolve ticket,2012-05-08 16:12:26,2012-06-08 16:00:54,0,3,71.48638888888888,672.3213888888889,71.48277777777778,15,4,-0.433883739117558,-0.9009688679024191,3,71.48277777777778,2.998590066767912,0.04190740791041128,1.0,1.7311930552611325,0.003611111111111111,71.48277777777778
Case 3273,2013-02-13 09:18:12,Take in charge ticket,2013-01-28 10:59:09,2013-02-28 10:19:20,0,2,382.3175,361.0188888888889,382.3175,9,2,0.9749279121818236,-0.22252093395631434,2,382.3175,1.999895380390362,0.005229886184601907,1.0,1.4141395851376748,0.0,382.3175
Case 3274,2011-04-26 07:31:08,Assign seriousness,2011-04-14 14:47:16,2011-05-28 14:50:31,1,2,280.7311111111111,775.3230555555556,280.7311111111111,7,1,0.7818314824680298,0.6234898018587336,1,280.7311111111111,1.999857525051845,0.007121718074920474,0.5,1.4141128173711057,0.0,280.7311111111111
Case 3276,2013-09-09 08:23:19,Resolve ticket,2013-08-08 08:04:05,2013-09-24 08:23:33,2,4,768.3205555555555,360.00388888888887,336.40777777777777,8,0,0.0,1.0,4,431.18194444444447,1.751301653086767,0.0052054828193762535,1.0,1.1699147109139176,0.7308333333333333,336.40777777777777
Case 3277,2011-03-24 14:54:35,Resolve ticket,2011-03-23 15:35:05,2011-05-06 14:40:26,1,3,23.325,1031.7641666666666,23.315555555555555,14,3,0.43388373911755823,-0.900968867902419,3,23.315555555555555,2.9949332762434886,0.128068303094984,1.0,1.7287754307621424,0.009444444444444445,23.315555555555555
